file_name,timestamp,period,mm_5min,mm_hr,category,recorder,location,file_path,extension,year,month,day,hour,minute,second,wet
SMM11307_20240118_225000_0-0_no-rain_night.wav,2024-01-18 22:50:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240118_225000_0-0_no-rain_night.wav,.wav,2024,01,18,22,50,00,
SMM11307_20240119_091500_0-0_no-rain_morning.wav,2024-01-19 09:15:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240119_091500_0-0_no-rain_morning.wav,.wav,2024,01,19,09,15,00,
SMM11307_20240119_111500_0-0_no-rain_morning.wav,2024-01-19 11:15:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240119_111500_0-0_no-rain_morning.wav,.wav,2024,01,19,11,15,00,
SMM11307_20240524_071500_0-0_no-rain_morning.wav,2024-05-24 07:15:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240524_071500_0-0_no-rain_morning.wav,.wav,2024,05,24,07,15,00,
SMM11307_20240524_192500_0-0_no-rain_night.wav,2024-05-24 19:25:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240524_192500_0-0_no-rain_night.wav,.wav,2024,05,24,19,25,00,
SMM11307_20240113_094000_1-6_heavy_morning.wav,2024-01-13 09:40:00,morning,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_094000_1-6_heavy_morning.wav,.wav,2024,01,13,09,40,00,
SMM11307_20240113_024500_0-4_moderate_night.wav,2024-01-13 02:45:00,overnight,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_024500_0-4_moderate_night.wav,.wav,2024,01,13,02,45,00,
SMM11307_20240519_163000_1-6_heavy_afternoon.wav,2024-05-19 16:30:00,afternoon,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240519_163000_1-6_heavy_afternoon.wav,.wav,2024,05,19,16,30,00,
SMM11307_20240121_061000_0-0_no-rain_morning.wav,2024-01-21 06:10:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240121_061000_0-0_no-rain_morning.wav,.wav,2024,01,21,06,10,00,
SMM11307_20240520_233000_0-6_moderate_night.wav,2024-05-20 23:30:00,night,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240520_233000_0-6_moderate_night.wav,.wav,2024,05,20,23,30,00,
SMM11307_20240113_055500_0-4_moderate_night.wav,2024-01-13 05:55:00,overnight,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_055500_0-4_moderate_night.wav,.wav,2024,01,13,05,55,00,
SMM11307_20240113_092000_0-2_light_morning.wav,2024-01-13 09:20:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240113_092000_0-2_light_morning.wav,.wav,2024,01,13,09,20,00,
SMM11307_20240113_082500_1-2_heavy_morning.wav,2024-01-13 08:25:00,morning,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_082500_1-2_heavy_morning.wav,.wav,2024,01,13,08,25,00,
SMM11307_20240526_153500_0-0_no-rain_afternoon.wav,2024-05-26 15:35:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240526_153500_0-0_no-rain_afternoon.wav,.wav,2024,05,26,15,35,00,
SMM11307_20240113_031000_4-4_violent_night.wav,2024-01-13 03:10:00,overnight,4.4,52.8,violent,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\violent\SMM11307_20240113_031000_4-4_violent_night.wav,.wav,2024,01,13,03,10,00,
SMM11307_20240520_202000_0-0_no-rain_night.wav,2024-05-20 20:20:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_202000_0-0_no-rain_night.wav,.wav,2024,05,20,20,20,00,
SMM11307_20240113_002000_0-0_no-rain_night.wav,2024-01-13 00:20:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240113_002000_0-0_no-rain_night.wav,.wav,2024,01,13,00,20,00,
SMM11307_20240120_162500_1-8_heavy_afternoon.wav,2024-01-20 16:25:00,afternoon,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240120_162500_1-8_heavy_afternoon.wav,.wav,2024,01,20,16,25,00,
SMM11307_20240520_115000_0-0_no-rain_morning.wav,2024-05-20 11:50:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_115000_0-0_no-rain_morning.wav,.wav,2024,05,20,11,50,00,
SMM11307_20240113_030500_0-6_moderate_night.wav,2024-01-13 03:05:00,overnight,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_030500_0-6_moderate_night.wav,.wav,2024,01,13,03,05,00,
SMM11307_20240122_185500_0-0_no-rain_night.wav,2024-01-22 18:55:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240122_185500_0-0_no-rain_night.wav,.wav,2024,01,22,18,55,00,
SMM11307_20240519_191000_0-2_light_night.wav,2024-05-19 19:10:00,night,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240519_191000_0-2_light_night.wav,.wav,2024,05,19,19,10,00,
SMM11307_20240113_043000_0-2_light_night.wav,2024-01-13 04:30:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240113_043000_0-2_light_night.wav,.wav,2024,01,13,04,30,00,
SMM11307_20240113_032000_1-4_heavy_night.wav,2024-01-13 03:20:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_032000_1-4_heavy_night.wav,.wav,2024,01,13,03,20,00,
SMM11307_20240523_070000_4-0_heavy_morning.wav,2024-05-23 07:00:00,morning,4.0,48.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240523_070000_4-0_heavy_morning.wav,.wav,2024,05,23,07,00,00,
SMM11307_20240117_212000_0-0_no-rain_night.wav,2024-01-17 21:20:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240117_212000_0-0_no-rain_night.wav,.wav,2024,01,17,21,20,00,
SMM11307_20240520_000000_0-0_no-rain_night.wav,2024-05-20 00:00:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_000000_0-0_no-rain_night.wav,.wav,2024,05,20,00,00,00,
SMM11307_20240521_093500_0-0_no-rain_morning.wav,2024-05-21 09:35:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240521_093500_0-0_no-rain_morning.wav,.wav,2024,05,21,09,35,00,
SMM11307_20240517_155000_0-0_no-rain_afternoon.wav,2024-05-17 15:50:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240517_155000_0-0_no-rain_afternoon.wav,.wav,2024,05,17,15,50,00,
SMM11307_20240117_143500_4-8_violent_afternoon.wav,2024-01-17 14:35:00,afternoon,4.8,57.6,violent,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\violent\SMM11307_20240117_143500_4-8_violent_afternoon.wav,.wav,2024,01,17,14,35,00,
SMM11307_20240113_171500_0-0_no-rain_afternoon.wav,2024-01-13 17:15:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240113_171500_0-0_no-rain_afternoon.wav,.wav,2024,01,13,17,15,00,
SMM11307_20240523_071000_0-2_light_morning.wav,2024-05-23 07:10:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240523_071000_0-2_light_morning.wav,.wav,2024,05,23,07,10,00,
SMM11307_20240112_230000_1-8_heavy_night.wav,2024-01-12 23:00:00,night,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240112_230000_1-8_heavy_night.wav,.wav,2024,01,12,23,00,00,
SMM11307_20240525_134500_0-0_no-rain_afternoon.wav,2024-05-25 13:45:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240525_134500_0-0_no-rain_afternoon.wav,.wav,2024,05,25,13,45,00,False
SMM11307_20240122_030000_0-2_light_night.wav,2024-01-22 03:00:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240122_030000_0-2_light_night.wav,.wav,2024,01,22,03,00,00,
SMM11307_20240118_103000_0-0_no-rain_morning.wav,2024-01-18 10:30:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240118_103000_0-0_no-rain_morning.wav,.wav,2024,01,18,10,30,00,
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,01,16,22,15,00,
SMM11307_20240122_030500_0-2_light_night.wav,2024-01-22 03:05:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240122_030500_0-2_light_night.wav,.wav,2024,01,22,03,05,00,
SMM11307_20240524_013000_1-4_heavy_night.wav,2024-05-24 01:30:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240524_013000_1-4_heavy_night.wav,.wav,2024,05,24,01,30,00,
SMM11307_20240112_150000_0-0_no-rain_afternoon.wav,2024-01-12 15:00:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240112_150000_0-0_no-rain_afternoon.wav,.wav,2024,01,12,15,00,00,
SMM11307_20240122_020500_0-2_light_night.wav,2024-01-22 02:05:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240122_020500_0-2_light_night.wav,.wav,2024,01,22,02,05,00,
SMM11307_20240115_160000_0-0_no-rain_afternoon.wav,2024-01-15 16:00:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240115_160000_0-0_no-rain_afternoon.wav,.wav,2024,01,15,16,00,00,
SMM11307_20240113_075500_0-4_moderate_morning.wav,2024-01-13 07:55:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_075500_0-4_moderate_morning.wav,.wav,2024,01,13,07,55,00,
SMM11307_20240112_200500_0-0_no-rain_night.wav,2024-01-12 20:05:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240112_200500_0-0_no-rain_night.wav,.wav,2024,01,12,20,05,00,
SMM11307_20240518_214000_0-2_light_night.wav,2024-05-18 21:40:00,night,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240518_214000_0-2_light_night.wav,.wav,2024,05,18,21,40,00,
SMM11307_20240524_062500_0-2_light_morning.wav,2024-05-24 06:25:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240524_062500_0-2_light_morning.wav,.wav,2024,05,24,06,25,00,
SMM11307_20240114_161000_0-0_no-rain_afternoon.wav,2024-01-14 16:10:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240114_161000_0-0_no-rain_afternoon.wav,.wav,2024,01,14,16,10,00,
SMM11307_20240519_212000_0-0_no-rain_night.wav,2024-05-19 21:20:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240519_212000_0-0_no-rain_night.wav,.wav,2024,05,19,21,20,00,False
SMM11307_20240519_030000_0-0_no-rain_night.wav,2024-05-19 03:00:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240519_030000_0-0_no-rain_night.wav,.wav,2024,05,19,03,00,00,
SMM11307_20240114_021000_0-0_no-rain_night.wav,2024-01-14 02:10:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240114_021000_0-0_no-rain_night.wav,.wav,2024,01,14,02,10,00,
